$PLANT NITROGEN ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15 174    97    97  13.1 51.70  61.9  62.8  0.00 15.02  47.7  26.3   7.2   0.0   0.00   0.36   0.92 0.850 0.276 1.750 3.083 0.596   0.00   0.00   0.74  1.00  1.00  0.99   1.9  0.53  2.00  0.00
   15 175    98    98  13.9 54.02  61.9  62.7  0.00 15.25  47.5  25.9   7.6   0.0   0.00   0.23   0.96 0.850 0.283 1.751 3.060 0.590   0.00   0.00   0.71  1.00  1.00  0.99   1.8  0.52  2.00  0.00
   15 176    99    99  13.8 56.33  62.1  62.9  0.00 15.48  47.5  25.6   8.1   0.0   0.00   0.18   1.00 0.850 0.291 1.752 3.037 0.584   0.00   0.00   0.69  1.00  1.00  0.99   1.8  0.52  2.00  0.21
   15 177   100   100  16.5 59.08  62.3  63.2  0.00 15.68  47.5  25.2   8.6   0.0   0.00   0.21   1.06 0.850 0.301 1.753 3.009 0.577   0.00   0.00   0.66  1.00  1.00  1.00   1.7  0.51  2.00  0.25
   15 178   101   101  18.4 65.34  62.3  63.2  0.00 15.80  47.4  24.8   8.9   0.0   0.00   0.31   1.11 0.850 0.312 1.754 2.979 0.570   0.00   0.00   0.65  1.00  1.00  1.00   1.6  0.51  2.00  0.00
   15 179   102   102  17.9 70.43  62.3  63.2  0.00 15.89  47.3  24.4   9.3   0.0   0.00   0.47   1.17 0.850 0.323 1.755 2.949 0.562   0.00   0.00   0.63  1.00  1.00  1.00   1.6  0.50  2.00  0.00
   15 180   103   103  18.9 71.64  62.3  63.2  0.00 15.96  47.2  23.9   9.7   0.1   0.00   0.45   1.23 0.850 0.334 1.752 2.917 0.554   2.00   0.00   0.61  1.00  1.00  1.00   1.5  0.50  2.00  0.00
   15 181   104   104  20.6 72.96  62.3  63.1  0.00 15.97  47.2  23.5   9.5   0.7   0.01   0.64   1.29 0.850 0.346 1.748 2.883 0.546   2.00   0.00   0.58  1.00  1.00  1.00   1.5  0.50  2.00  0.00
   15 182   105   105  21.0 74.31  62.3  63.1  0.00 15.98  47.2  23.0   9.4   1.7   0.04   0.41   1.36 0.850 0.359 1.745 2.848 0.537   2.00   0.00   0.55  1.00  1.00  1.00   1.5  0.49  2.00  0.00
   15 183   106   106  22.2 75.73  62.9  63.7  0.00 15.99  47.7  22.5   9.2   3.3   0.07   0.26   1.43 0.850 0.372 1.741 2.811 0.528   2.00   0.00   0.53  1.00  1.00  1.00   1.5  0.49  2.00  0.61
   15 184   107   107  23.0 77.21  64.3  65.0  0.00 15.99  49.1  21.9   9.1   5.4   0.11   0.27   1.50 0.850 0.386 1.737 2.773 0.518   2.00   0.00   0.51  1.00  1.00  1.00   1.4  0.49  1.72  1.33
   15 185   108   108  24.6 78.78  65.8  66.6  0.00 15.52  51.1  21.4   8.9   8.4   0.16   0.28   1.58 0.850 0.400 1.686 2.732 0.508   2.00   0.00   0.49  1.00  1.00  0.97   1.4  0.48  0.77  2.04
   15 186   109   109  25.5 80.09  66.9  67.7  0.00 14.78  52.9  20.3   8.7  12.0   0.23   0.29   1.66 0.850 0.415 1.603 2.657 0.499   2.00   0.00   0.47  0.99  1.00  0.93   1.4  0.48  0.39  2.82
   15 187   110   110  23.2 80.42  67.7  68.5  0.00 14.19  54.3  18.9   8.5  15.9   0.29   0.08   1.68 0.850 0.429 1.537 2.481 0.491   2.00   0.00   0.44  0.94  0.99  0.89   1.4  0.48  0.22  3.61
   15 188   111   111  25.1 80.78  68.3  69.1  0.00 13.72  55.4  16.5   8.2  20.1   0.36   0.50   1.84 0.850 0.444 1.485 2.227 0.478   2.00   0.00   0.41  0.85  0.97  0.86   1.3  0.48  0.14  4.33
   15 189   112   112  17.4 81.03  71.1  71.8  0.00 13.85  58.0  16.6   8.3  23.0   0.40   0.05   1.86 0.850 0.454 1.498 2.246 0.479   2.00   0.00   0.41  0.87  0.98  0.87   1.3  0.48  1.39  2.76
   15 190   113   113  13.9 81.23  73.4  74.1  0.00 13.98  60.1  16.7   8.3  25.0   0.42   0.04   1.88 0.850 0.463 1.510 2.262 0.480   2.00   0.00   0.40  0.89  0.98  0.88   1.3  0.48  2.00  2.30
   15 191   114   114  14.9 81.44  76.0  76.7  0.00 14.11  62.6  16.8   8.3  27.3   0.44   0.04   1.89 0.850 0.472 1.521 2.277 0.480   2.00   0.00   0.40  0.90  0.99  0.88   1.3  0.48  1.12  2.57
   15 192   115   115  18.3 81.70  76.6  77.3  0.00 13.67  63.6  15.2   8.1  30.4   0.48   0.42   2.04 0.850 0.482 1.472 2.105 0.472   2.00   0.00   0.38  0.84  0.98  0.85   1.3  0.48  0.18  3.27
   15 193   116   116  20.5 82.00  77.1  77.7  0.00 13.31  64.4  13.5   8.0  33.8   0.52   0.37   2.19 0.850 0.495 1.433 1.913 0.463   2.00   0.00   0.35  0.78  0.96  0.83   1.2  0.48  0.14  3.35
   15 194   117   117  18.4 82.26  77.5  78.1  0.00 13.02  65.1  12.2   7.8  36.9   0.57   0.04   2.21 0.850 0.506 1.402 1.734 0.454   2.00   0.00   0.33  0.71  0.95  0.82   1.2  0.48  0.13  3.15
   15 195   118   118  20.6 82.55  77.8  78.5  0.00 12.79  65.7  10.3   7.6  40.0   0.61   0.28   2.35 0.850 0.518 1.377 1.507 0.443   1.98   0.00   0.30  0.63  0.93  0.80   1.2  0.47  0.09  3.94
   15 196   119   119  21.7 82.86  78.1  78.7  0.00 12.60  66.1   8.9   7.5  42.7   0.65   0.22   2.50 0.850 0.531 1.357 1.326 0.435   1.94   0.00   0.28  0.56  0.92  0.79   1.2  0.47  0.07  3.99
   15 197   120   120  22.4 83.18  78.4  79.0  0.00 12.44  66.5   7.7   7.4  44.9   0.67   0.17   2.64 0.850 0.544 1.342 1.181 0.428   1.88   0.00   0.26  0.51  0.91  0.78   1.1  0.47  0.06  4.22
   15 198   121   121  24.6 83.53  78.6  79.2  0.00 12.32  66.9   6.7   7.3  46.5   0.70   0.25   2.90 0.850 0.559 1.329 1.065 0.422   1.80   0.00   0.25  0.47  0.91  0.78   1.1  0.47  0.05  4.68
   15 199   122   122  22.0 83.85  78.8  79.4  0.00 12.21  67.2   5.8   7.2  48.0   0.71   0.19   3.14 0.850 0.572 1.319 0.972 0.418   1.73   0.00   0.24  0.43  0.91  0.77   1.1  0.47  0.05  4.17
   15 200   123   123  22.4 84.17  79.0  79.6  0.00 12.12  67.4   5.1   7.1  49.1   0.73   0.15   3.38 0.850 0.585 1.311 0.897 0.414   1.66   0.00   0.24  0.41  0.90  0.77   1.0  0.47  0.04  4.31
   15 201   124   124  23.3 84.50  79.1  79.7  0.00 12.05  67.7   4.6   7.1  50.0   0.74   0.11   3.60 0.850 0.599 1.304 0.838 0.411   1.59   0.00   0.24  0.39  0.90  0.76   1.0  0.46  0.04  4.50
   15 202   125   125  24.2 84.85  79.3  79.9  0.00 11.98  67.9   4.1   7.0  50.8   0.75   0.09   3.82 0.850 0.613 1.298 0.790 0.409   1.51   0.00   0.23  0.37  0.91  0.76   1.0  0.46  0.03  4.68
   15 203   126   126  25.0 85.20  79.4  80.0  0.00 11.93  68.0   3.7   7.0  51.3   0.75   0.07   4.03 0.850 0.628 1.294 0.752 0.407   1.44   0.00   0.24  0.36  0.91  0.76   0.9  0.46  0.03  4.80
   15 204   127   127  21.4 85.51  79.6  80.1  0.00 11.88  68.2   3.4   7.0  51.8   0.76   0.05   4.23 0.850 0.640 1.290 0.722 0.406   1.38   0.00   0.24  0.35  0.91  0.76   0.9  0.46  0.03  4.20
   15 205   128   128  22.0 85.82  79.7  80.2  0.00 11.83  68.4   3.2   7.0  52.2   0.76   0.04   4.43 0.850 0.653 1.286 0.697 0.405   1.33   0.00   0.24  0.35  0.92  0.76   0.9  0.46  0.03  4.29
   15 206   129   129  18.8 86.09  79.8  80.3  0.00 11.80  68.5   2.9   7.0  52.5   0.77   0.03   4.61 0.850 0.664 1.284 0.678 0.404   1.29   0.00   0.24  0.34  0.92  0.76   0.9  0.45  0.03  3.75
   15 207   130   130  15.6 86.31  79.9  80.4  0.00 11.77  68.6   2.7   6.9  52.8   0.77   0.02   4.78 0.850 0.673 1.281 0.662 0.403   1.25   0.00   0.24  0.34  0.92  0.75   0.8  0.45  0.03  3.12
   15 208   131   131  18.3 86.58  80.0  80.5  0.00 11.74  68.8   2.6   6.9  53.0   0.77   0.02   4.94 0.850 0.684 1.279 0.650 0.402   1.22   0.00   0.25  0.34  0.93  0.75   0.8  0.45  0.03  3.64
   15 209   132   132  17.5 86.82  82.0  82.5  0.00 11.71  70.8   2.5   6.9  55.2   0.78   0.01   5.03 0.850 0.694 1.277 0.640 0.402   1.22   0.00   0.25  0.34  0.93  0.75   0.8  0.45  0.59  3.48
   15 210   133   133  15.0 87.04  82.4  82.8  0.00 11.69  71.1   2.3   6.9  55.5   0.78   0.01   5.18 0.850 0.703 1.276 0.632 0.402   1.20   0.00   0.26  0.34  0.93  0.75   0.8  0.45  0.11  2.90
   15 211   134   134  14.6 87.25  82.7  83.2  0.00 11.67  71.5   2.1   6.9  56.0   0.78   0.01   5.44 0.850 0.711 1.274 0.626 0.401   1.18   0.00   0.26  0.34  0.94  0.75   0.7  0.45  0.14  2.76
   15 212   135   135  16.4 87.48  82.8  83.3  0.00 11.65  71.6   2.0   6.9  56.1   0.78   0.01   5.67 0.850 0.721 1.273 0.620 0.401   1.15   0.00   0.27  0.34  0.94  0.75   0.7  0.44  0.03  3.22
   15 213   136   136  17.0 87.72  82.9  83.3  0.00 11.63  71.7   1.8   6.9  56.2   0.78   0.01   5.91 0.850 0.731 1.272 0.616 0.401   1.12   0.00   0.27  0.35  0.95  0.75   0.7  0.44  0.02  3.29
   15 214   137   137  19.0 88.00  83.0  83.4  0.00 11.61  71.8   1.6   6.9  56.4   0.78   0.01   6.15 0.850 0.742 1.271 0.613 0.401   1.09   0.00   0.28  0.35  0.95  0.75   0.7  0.44  0.02  3.60
   15 215   138   138  19.8 88.28  83.1  83.5  0.00 11.59  71.9   1.4   6.9  56.5   0.79   0.01   6.39 0.850 0.753 1.270 0.610 0.400   1.06   0.00   0.29  0.36  0.96  0.75   0.6  0.43  0.02  3.70
   15 216   139   139  21.9 88.59  83.1  83.5  0.00 11.56  72.0   1.3   6.9  56.6   0.79   0.00   6.67 0.850 0.766 1.269 0.608 0.400   1.02   0.00   0.30  0.36  0.97  0.75   0.6  0.43  0.02  4.02
   15 217   140   140  21.8 88.90  83.2  83.6  0.00 11.54  72.1   1.1   6.8  56.6   0.79   0.00   6.96 0.850 0.778 1.268 0.607 0.400   0.99   0.00   0.31  0.37  0.97  0.75   0.6  0.43  0.02  3.97
   15 218   141   141  23.4 89.24  83.3  83.7  0.00 11.52  72.1   0.9   6.8  56.7   0.79   0.00   7.24 0.850 0.792 1.267 0.605 0.400   0.96   0.00   0.32  0.38  0.98  0.75   0.5  0.42  0.02  4.22
   15 219   142   142  24.8 89.59  83.3  83.7  0.00 11.50  72.2   0.8   6.7  56.8   0.79   0.00   7.52 0.850 0.806 1.266 0.602 0.400   0.93   0.00   0.34  0.39  0.99  0.75   0.5  0.42  0.01  4.42
   15 220   143   143  25.2 89.95  83.4  83.7  0.00 11.47  72.3   0.6   6.7  56.9   0.79   0.00   7.81 0.850 0.820 1.265 0.600 0.400   0.90   0.00   0.35  0.40  1.00  0.75   0.5  0.42  0.01  4.46
   15 221   144   144  24.7 91.05  83.5  83.8  0.00 11.45  72.3   0.4   6.6  57.0   0.79   0.00   8.08 0.850 0.835 1.264 0.600 0.400   0.89   0.00   0.36  0.41  1.00  0.75   0.5  0.41  0.01  4.36

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   2        : 2                         CSCER048 TUDU1501    2
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  2   : 2                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15  77     0     0   7.7  0.00   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  78     1     1   6.3  2.65   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  79     2     2   5.4  4.83   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  80     3     3   5.3  5.99   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  81     4     4   4.1  6.77   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 1.993 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.00  0.00
   15  82     5     5   2.8  7.21   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.989 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.77  0.00
   15  83     6     6   6.6  8.61   0.0   2.0  2.01  0.02   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.980 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  84     7     7   8.9 10.00   0.0   2.0  2.00  0.03   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.970 0.000 0.000   0.00   1.91   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  85     8     8   6.3 10.10   0.0   2.0  1.70  0.04   0.3   0.2   0.0   0.0   0.00  -0.00   0.00     0 .0000 1.968 6.373 0.000   0.00   1.70   6.40  1.00  0.00  1.00   6.4  0.75  0.02  0.24
   15  86     9     9   6.5 10.21   0.0   2.0  1.39  0.05   0.6   0.4   0.0   0.0   0.00   0.00   0.00     0 .0000 1.967 6.364 0.011   0.00   1.47   5.83  1.00  0.01  1.00   6.4  0.75  0.03  0.25
   15  87    10    10   6.4 10.32   0.0   2.1  1.09  0.06   0.9   0.6   0.0   0.0   0.00   0.00   0.00     0 .0000 1.967 6.367 0.019   0.00   1.21   5.14  1.00  0.01  1.00   6.4  0.75  0.04  0.25
   15  88    11    11   9.5 10.48   0.0   2.1  0.41  0.08   1.6   1.1   0.0   0.0   0.00   0.00   0.00     0 .0001 1.967 6.362 0.012   0.00   0.52   5.08  1.00  0.01  1.00   6.3  0.75  0.02  0.55
   15  89    12    12   6.7 10.59   0.1   2.1  0.08  0.09   1.9   1.3   0.0   0.0   0.00   0.00   0.00     0 .0001 1.965 6.358 0.012   0.00   0.11   4.64  1.00  0.01  1.00   6.3  0.75  0.05  0.28
   15  90    13    13   7.8 10.72   0.1   2.1  0.00  0.12   2.0   1.3   0.0   0.0   0.00   0.00   0.00     0 .0001 1.940 5.782 0.042   0.00   0.00   3.78  0.91  0.02  0.99   6.3  0.75  0.14  0.31
   15  91    14    14   3.3 10.77   0.2   2.2  0.00  0.14   2.0   1.4   0.0   0.0   0.00   0.00   0.00     0 .0001 1.882 5.712 0.141   0.00   0.00   3.50  0.90  0.07  0.96   6.3  0.75  0.55  0.10
   15  92    15    15   3.1 10.82   0.2   2.2  0.00  0.15   2.1   1.4   0.0   0.0   0.00   0.00   0.00     0 .0001 1.840 5.686 0.250   0.00   0.00   3.31  0.90  0.13  0.94   6.3  0.75  0.65  0.09
   15  93    16    16   4.2 10.89   0.3   2.3  0.00  0.17   2.1   1.4   0.0   0.0   0.00   0.00   0.00     0 .0002 1.780 5.532 0.309   0.00   0.00   2.95  0.87  0.16  0.91   6.3  0.75  0.41  0.16
   15  94    17    17   3.6 10.95   0.4   2.4  0.00  0.18   2.2   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.756 5.511 0.418   0.00   0.00   2.84  0.87  0.21  0.89   6.3  0.75  0.66  0.11
   15  95    18    18   2.5 10.99   0.4   2.5  0.00  0.20   2.3   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.782 5.564 0.537   0.00   0.00   2.74  0.88  0.28  0.91   6.3  0.75  1.07  0.07
   15  96    19    19   1.9 11.03   0.5   2.5  0.00  0.21   2.3   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.802 5.610 0.634   0.00   0.00   2.67  0.89  0.33  0.92   6.3  0.75  1.57  0.06
   15  97    20    20   2.9 11.07   0.6   2.6  0.00  0.24   2.4   1.6   0.0   0.0   0.00   0.00   0.00     0 .0002 1.815 5.652 0.751   0.00   0.00   2.55  0.89  0.39  0.92   6.3  0.75  0.95  0.10
   15  98    21    21   6.6 11.18   1.0   3.0  0.00  0.29   2.7   1.8   0.0   0.0   0.00   0.00   0.00     0 .0003 1.845 5.755 1.047   0.00   0.00   2.47  0.91  0.54  0.94   6.3  0.75  1.66  0.38
   15  99    22    22  10.2 11.35   1.5   3.6  0.00  0.33   3.2   2.2   0.0   0.0   0.00   0.00   0.00     0 .0004 1.784 5.488 1.156   0.00   0.00   2.43  0.87  0.60  0.91   6.3  0.74  0.69  0.83
   15 100    23    23  11.4 11.54   2.0   4.0  0.00  0.39   3.7   2.4   0.0   0.0   0.00   0.00   0.00     0 .0006 1.728 5.106 1.119   0.00   0.00   2.30  0.81  0.59  0.88   6.3  0.74  0.53  0.91
   15 101    24    24  11.7 11.74   2.4   4.4  0.00  0.44   4.0   2.6   0.0   0.0   0.00   0.00   0.00     0 .0008 1.691 4.731 1.038   0.00   0.00   2.18  0.75  0.55  0.86   6.2  0.74  0.41  0.88
   15 102    25    25  12.3 11.94   2.6   4.6  0.00  0.48   4.1   2.8   0.0   0.0   0.00   0.00   0.00     0 .0010 1.669 4.496 0.972   0.00   0.00   2.09  0.72  0.52  0.85   6.2  0.74  0.34  0.65
   15 103    26    26  11.9 12.07   2.7   4.7  0.00  0.52   4.2   2.8   0.0   0.0   0.00   0.07   0.00 .0136 .0013 1.654 4.394 0.931   0.00   0.00   2.02  0.71  0.51  0.84   6.2  0.74  0.33  0.40
   15 104    27    27  12.1 12.17   2.8   4.8  0.00  0.55   4.3   2.8   0.0   0.0   0.00   0.07   0.00 .0276 .0015 1.640 4.356 0.926   0.00   0.00   1.94  0.70  0.51  0.84   6.2  0.74  0.28  0.28
   15 105    28    28  14.4 12.29   2.9   4.8  0.00  0.58   4.3   2.8   0.0   0.0   0.00   0.07   0.00 .0419 .0019 1.629 4.296 0.902   0.00   0.00   1.86  0.70  0.50  0.83   6.1  0.74  0.19  0.28
   15 106    29    29  15.7 12.42   2.9   4.9  0.00  0.62   4.3   2.8   0.0   0.0   0.00   0.07   0.00 .0563 .0023 1.619 4.188 0.855   0.00   0.00   1.79  0.68  0.48  0.83   6.1  0.74  0.13  0.34
   15 107    30    30  10.9 12.51   3.1   5.1  0.00  0.66   4.4   2.9   0.0   0.0   0.00   0.07   0.00 .0710 .0026 1.629 4.291 0.948   0.00   0.00   1.78  0.70  0.54  0.84   6.1  0.74  0.76  0.31
   15 108    31    31   5.5 12.56   3.3   5.3  0.00  0.74   4.5   3.0   0.0   0.0   0.00   0.00   0.00 .0710 .0028 1.671 4.408 1.021   0.00   0.00   1.71  0.72  0.59  0.86   6.1  0.74  2.00  0.20
   15 109    32    32   6.4 12.61   3.7   5.6  0.00  0.84   4.8   3.2   0.0   0.0   0.00   0.00   0.00 .0710 .0030 1.711 4.525 1.098   0.00   0.00   1.66  0.74  0.64  0.88   6.0  0.73  2.00  0.31
   15 110    33    33   8.1 12.68   4.1   6.0  0.00  0.96   5.1   3.4   0.0   0.0   0.00   0.00   0.00 .0710 .0033 1.746 4.651 1.187   0.00   0.00   1.61  0.76  0.69  0.90   6.0  0.73  2.00  0.41
   15 111    34    34  10.7 12.77   4.6   6.6  0.00  1.08   5.5   3.7   0.0   0.0   0.00   0.00   0.00 .0710 .0037 1.776 4.791 1.285   0.00   0.00   1.60  0.79  0.76  0.91   6.0  0.73  2.00  0.56
   15 112    35    35  11.2 12.86   5.2   7.2  0.00  1.22   5.9   4.0   0.0   0.0   0.00   0.00   0.00 .0710 .0042 1.801 4.918 1.361   0.00   0.00   1.58  0.81  0.81  0.93   6.0  0.73  2.00  0.59
   15 113    36    36   6.1 12.91   5.5   7.5  0.00  1.34   6.1   4.1   0.0   0.0   0.00   0.00   0.00 .0710 .0045 1.819 4.992 1.392   0.00   0.00   1.52  0.83  0.84  0.94   6.0  0.73  2.00  0.32
   15 114    37    37   8.8 12.99   6.0   8.0  0.00  1.49   6.5   4.3   0.0   0.0   0.00   0.00   0.00 .0710 .0049 1.836 5.079 1.431   0.00   0.00   1.47  0.85  0.87  0.95   5.9  0.73  1.55  0.49
   15 115    38    38  11.4 13.08   6.7   8.6  0.00  1.64   7.0   4.6   0.0   0.0   0.00   0.00   0.00 .0710 .0056 1.845 5.161 1.462   0.00   0.00   1.45  0.86  0.90  0.95   5.9  0.73  0.97  0.65
   15 116    39    39  15.1 13.21   7.5   9.4  0.00  1.76   7.7   5.1   0.1   0.0   0.00   0.00   0.00 .0710 .0066 1.856 5.259 1.498   0.00   0.00   1.49  0.88  0.94  0.96   5.9  0.73  1.05  0.82
   15 117    40    40  14.5 13.33   8.3  10.3  0.00  1.93   8.3   5.5   0.1   0.0   0.00   0.00   0.00 .0710 .0076 1.867 5.338 1.518   0.00   0.00   1.49  0.90  0.97  0.96   5.8  0.72  1.42  0.85
   15 118    41    41   8.3 13.40   8.8  10.8  0.00  2.06   8.7   5.8   0.1   0.0   0.00   0.00   0.00 .0710 .0082 1.874 5.385 1.524   0.00   0.00   1.47  0.91  0.98  0.97   5.8  0.72  2.00  0.48
   15 119    42    42   7.0 13.45   9.2  11.2  0.00  2.23   9.0   6.0   0.1   0.0   0.00   0.00   0.00 .0710 .0087 1.881 5.422 1.527   0.00   0.00   1.40  0.92  0.99  0.97   5.8  0.72  2.00  0.42
   15 120    43    43  10.4 13.54   9.9  11.8  0.00  2.38   9.5   6.3   0.1   0.0   0.00   0.00   0.00 .0710 .0096 1.887 5.466 1.519   0.00   0.00   1.39  0.93  1.00  0.98   5.7  0.72  2.00  0.66
   15 121    44    44   8.6 13.61  10.3  12.3  0.00  2.45   9.8   6.5   0.1   0.0   0.00   0.00   0.00 .0710 .0104 1.891 5.498 1.502   0.00   0.00   1.41  0.94  1.00  0.98   5.7  0.72  2.00  0.45
   15 122    45    45  10.5 13.70  11.0  12.9  0.00  2.58  10.3   6.9   0.1   0.0   0.00   0.00   0.00 .0710 .0114 1.895 5.531 1.481   0.00   0.00   1.41  0.95  1.00  0.98   5.7  0.72  2.00  0.64
   15 123    46    46  13.2 13.81  11.8  13.7  0.00  2.72  11.0   7.3   0.1   0.0   0.00   0.00   0.00 .0710 .0127 1.898 5.561 1.455   0.00   0.00   1.42  0.96  1.00  0.99   5.6  0.72  2.00  0.78
   15 124    47    47  17.5 13.96  12.7  14.7  0.00  2.86  11.8   7.8   0.1   0.0   0.00   0.00   0.00 .0710 .0145 1.901 5.588 1.421   0.00   0.00   1.45  0.97  1.00  0.99   5.6  0.72  2.00  0.98
   15 125    48    48  19.4 14.12  14.0  15.9  0.00  3.08  12.8   8.5   0.1   0.0   0.00   0.00   0.00 .0710 .0166 1.904 5.609 1.382   0.00   0.00   1.45  0.98  1.00  0.99   5.5  0.71  2.00  1.21
   15 126    49    49  11.6 14.21  14.7  16.6  0.00  3.24  13.4   8.7   0.2   0.0   0.00   0.20   0.00 0.100 .0179 1.906 5.619 1.359   0.00   0.00   1.44  0.99  1.00  0.99   5.5  0.71  2.00  0.78
   15 127    50    50  13.0 14.32  15.5  17.3  0.00  3.44  13.9   9.0   0.2   0.0   0.00   0.22   0.00 0.133 .0195 1.908 5.626 1.333   0.00   0.00   1.40  0.99  1.00  1.00   5.5  0.71  2.00  0.71
   15 128    51    51  15.5 14.45  16.3  18.1  0.00  3.69  14.4   9.4   0.2   0.0   0.00   0.27   0.00 0.172 .0215 1.909 5.631 1.302   0.00   0.00   1.36  1.00  1.00  1.00   5.4  0.71  2.00  0.85
   15 129    52    52  14.2 14.57  17.0  18.8  0.00  3.87  14.9   9.7   0.2   0.0   0.00   0.25   0.00 0.208 .0235 1.910 5.600 1.273   0.00   0.00   1.33  1.00  1.00  1.00   5.4  0.71  2.00  0.67
   15 130    53    53  13.2 14.68  17.6  19.3  0.00  4.10  15.2   9.9   0.2   0.0   0.00   0.23   0.00 0.241 .0254 1.910 5.571 1.246   0.00   0.00   1.28  1.00  1.00  1.00   5.3  0.70  2.00  0.62
   15 131    54    54  13.7 14.79  18.3  20.0  0.00  4.39  15.7  10.2   0.2   0.0   0.00   0.24   0.00 0.276 .0275 1.907 5.540 1.218   0.00   0.00   1.22  1.00  1.00  1.00   5.3  0.70  2.00  0.74
   15 132    55    55  18.0 14.94  19.3  21.0  0.00  4.70  16.3  10.7   0.3   0.0   0.00   0.19   0.00 0.303 .0304 1.904 5.499 1.181   0.00   0.00   1.18  1.00  1.00  1.00   5.2  0.70  2.00  1.02
   15 133    56    56  17.8 15.09  20.7  22.4  0.00  4.90  17.5  11.5   0.3   0.0   0.00   0.00   0.00 0.303 .0335 1.902 5.459 1.145   0.00   0.00   1.20  1.00  1.00  1.00   5.1  0.70  1.68  1.34
   15 134    57    57  15.0 15.22  22.3  23.9  0.00  5.11  18.8  12.1   0.3   0.0   0.00   0.33   0.00 0.351 .0362 1.899 5.425 1.113   0.00   0.00   1.23  1.00  1.00  1.00   5.1  0.69  2.00  1.57
   15 135    58    58  11.4 15.31  23.2  24.8  0.00  5.32  19.5  12.7   0.4   0.0   0.00   0.25   0.00 0.389 .0384 1.897 5.398 1.090   0.00   0.00   1.22  1.00  1.00  1.00   5.0  0.69  2.00  0.95
   15 136    59    59  12.8 15.42  24.5  26.1  0.00  5.63  20.4  13.3   0.4   0.0   0.00   0.28   0.00 0.430 .0410 1.895 5.369 1.063   0.00   0.00   1.20  1.00  1.00  1.00   5.0  0.69  2.00  1.32
   15 137    60    60  14.1 15.54  25.9  27.4  0.00  5.85  21.6  13.9   0.4   0.0   0.00   0.31   0.00 0.476 .0439 1.893 5.336 1.033   0.00   0.00   1.21  1.00  1.00  1.00   4.9  0.69  1.60  1.38
   15 138    61    61  15.4 15.66  27.5  29.0  0.00  6.20  22.8  14.7   0.5   0.0   0.00   0.33   0.00 0.526 .0473 1.890 5.301 1.001   0.00   0.00   1.20  1.00  1.00  1.00   4.9  0.69  1.27  1.64
